outcome,model,fold,cv_strategy,n_train,n_test,rmse,mae,r2_oos,r2_insample
depression,SVI + Covariates,2,Random (10-fold),54115,6013,0.7203258257874702,0.572433935302421,0.4771064960485203,0.4679554200091658
depression,SVI + Covariates,3,Random (10-fold),54115,6013,0.7322150211794611,0.5893277978394847,0.4589821458430653,0.46995707911431694
depression,SVI + Covariates,4,Random (10-fold),54115,6013,0.7251582811897953,0.5811094630137378,0.47412006866599643,0.46828854094483774
depression,SVI + Covariates,5,Random (10-fold),54115,6013,0.733538238963474,0.5909041969162288,0.47844521257886274,0.46776463996852946
depression,SVI + Covariates,6,Random (10-fold),54115,6013,0.7300708959779878,0.5838462343003873,0.468135984894113,0.46895189258116066
depression,SVI + Covariates,7,Random (10-fold),54115,6013,0.7324319274318541,0.5853021589959863,0.46592238230630856,0.46919117445522496
depression,SVI + Covariates,8,Random (10-fold),54116,6012,0.7270285054225081,0.5850328642481403,0.4577010707624799,0.47007368101141933
depression,SVI + Covariates,9,Random (10-fold),54116,6012,0.7292776057343353,0.581354137216296,0.46847030930222555,0.468915051555143
depression,HRSN + SVI + Covariates,0,Random (10-fold),54115,6013,0.5929360339572132,0.4704563195720823,0.6548674325784862,0.640272705579505
depression,HRSN + SVI + Covariates,1,Random (10-fold),54115,6013,0.6020177994443607,0.47475512919929497,0.6315865465810262,0.642866240470261
depression,HRSN + SVI + Covariates,2,Random (10-fold),54115,6013,0.5931139917288889,0.470498760004058,0.6454874505062809,0.6413554398189745
depression,HRSN + SVI + Covariates,3,Random (10-fold),54115,6013,0.6111239932404376,0.4842786648348845,0.6231287578906797,0.643814429913868
depression,HRSN + SVI + Covariates,4,Random (10-fold),54115,6013,0.5892174589252157,0.4663981431889716,0.6528060175822519,0.640537018387989
depression,HRSN + SVI + Covariates,5,Random (10-fold),54115,6013,0.6023676526078963,0.48043427194349797,0.6482956793349243,0.6410082538079216
depression,HRSN + SVI + Covariates,6,Random (10-fold),54115,6013,0.6013715180012554,0.4775239985695832,0.6391254570650022,0.642061095126994
depression,HRSN + SVI + Covariates,7,Random (10-fold),54115,6013,0.5887562252848839,0.4708716641028182,0.654903251407907,0.640284528192961
depression,HRSN + SVI + Covariates,8,Random (10-fold),54116,6012,0.6007918669596526,0.47618521340857906,0.6296742094570082,0.6430653403155804
depression,HRSN + SVI + Covariates,9,Random (10-fold),54116,6012,0.6051128759976286,0.47924280297211325,0.6340560581372725,0.6426259690698152
depression,Covariates Only,0,Random (10-fold),54115,6013,0.7753514121501333,0.6153646929087052,0.409843196303154,0.4073704849971974
depression,Covariates Only,1,Random (10-fold),54115,6013,0.7728325221430503,0.6073093153371367,0.39286174722086153,0.4092106635955136
depression,Covariates Only,2,Random (10-fold),54115,6013,0.7572474187731145,0.5964296430554027,0.4221290293940414,0.406016587109705
depression,Covariates Only,3,Random (10-fold),54115,6013,0.7652227608178486,0.6076020321818995,0.409105309227654,0.4074643815397925
depression,Covariates Only,4,Random (10-fold),54115,6013,0.7658030116376259,0.6039194944920715,0.4135174218695382,0.40696876702384877
depression,Covariates Only,5,Random (10-fold),54115,6013,0.7716814965697526,0.6128536334619513,0.4227943238259625,0.4058830096593403
depression,Covariates Only,6,Random (10-fold),54115,6013,0.7708718829276737,0.6109094155541651,0.40702696187424425,0.4076916209534607
depression,Covariates Only,7,Random (10-fold),54115,6013,0.7763392762517979,0.6106333882199348,0.3999700065781304,0.4084754683569273
depression,Covariates Only,8,Random (10-fold),54116,6012,0.766743633221613,0.607722635354919,0.3968348708546481,0.4087876649521318
depression,Covariates Only,9,Random (10-fold),54116,6012,0.7749944430270447,0.6092472205955857,0.399740626849701,0.40849757646845986
casthma,HRSN + Covariates,0,Random (10-fold),54115,6013,0.5208315564118091,0.40199616354911993,0.7224155964810575,0.7275673455984353
casthma,HRSN + Covariates,1,Random (10-fold),54115,6013,0.5196861741043282,0.3953742140221292,0.7267892410454886,0.727071576826076
casthma,HRSN + Covariates,2,Random (10-fold),54115,6013,0.5188552245642607,0.39744512654745406,0.7271102511146199,0.7270643779755759
casthma,HRSN + Covariates,3,Random (10-fold),54115,6013,0.5171628625346951,0.39890300953394786,0.7278195569263577,0.7269757389187763
casthma,HRSN + Covariates,4,Random (10-fold),54115,6013,0.5254081103357389,0.4043554654130549,0.732790755425441,0.726402814251478
casthma,HRSN + Covariates,5,Random (10-fold),54115,6013,0.5201837943504525,0.3986965388189225,0.7436746961475111,0.725100021879336
casthma,HRSN + Covariates,6,Random (10-fold),54115,6013,0.5287127179362521,0.4042380746482275,0.7030107492945339,0.7295457274228596
casthma,HRSN + Covariates,7,Random (10-fold),54115,6013,0.5203303264397977,0.40256342602317063,0.7241339283155681,0.7273887056177184
casthma,HRSN + Covariates,8,Random (10-fold),54116,6012,0.5327404923188216,0.40721340088260155,0.7272165206007868,0.7270419614371565
casthma,HRSN + Covariates,9,Random (10-fold),54116,6012,0.5223276932489118,0.40268782896453126,0.730273998136967,0.7267012844809345
casthma,SVI + Covariates,0,Random (10-fold),54115,6013,0.6566402502510645,0.5019616732249832,0.5587797033128236,0.5754709870377952
casthma,SVI + Covariates,1,Random (10-fold),54115,6013,0.6446282359813367,0.49137475684691917,0.579627670801222,0.5731863503967235
casthma,SVI + Covariates,2,Random (10-fold),54115,6013,0.6489378552020714,0.4978320397733123,0.5731246751982193,0.573914813208905
casthma,SVI + Covariates,3,Random (10-fold),54115,6013,0.638898280497422,0.49179164145946136,0.584600763454734,0.5726638705184415
casthma,SVI + Covariates,4,Random (10-fold),54115,6013,0.6564773743949405,0.4967292860047323,0.5828449938585949,0.5728035830280817
casthma,SVI + Covariates,5,Random (10-fold),54115,6013,0.6482318380979856,0.4940983108457266,0.6019491460798505,0.5705008139117171
casthma,SVI + Covariates,6,Random (10-fold),54115,6013,0.6549342700016723,0.49607643516210187,0.5442815119858609,0.57688989931784
casthma,SVI + Covariates,7,Random (10-fold),54115,6013,0.6534260456629634,0.4978230521487356,0.5649562874926136,0.5748095662609043
casthma,SVI + Covariates,8,Random (10-fold),54116,6012,0.6704205222443361,0.5066608804006336,0.5680024844305473,0.5745162395310887
casthma,SVI + Covariates,9,Random (10-fold),54116,6012,0.656665361888058,0.4965456555565714,0.5736905817803017,0.5738533286438716
casthma,HRSN + SVI + Covariates,0,Random (10-fold),54115,6013,0.5146881538159894,0.3967944197342545,0.7289253992152406,0.7321173414766414
casthma,HRSN + SVI + Covariates,1,Random (10-fold),54115,6013,0.5168031025902393,0.39203659025960447,0.7298122240145143,0.7320040580262952
casthma,HRSN + SVI + Covariates,2,Random (10-fold),54115,6013,0.5137008062444153,0.39250059064465287,0.7325052097955096,0.7317381580656364
casthma,HRSN + SVI + Covariates,3,Random (10-fold),54115,6013,0.5119391718185375,0.39343143754932325,0.7332901970637249,0.7316416340369655
casthma,HRSN + SVI + Covariates,4,Random (10-fold),54115,6013,0.5203742006542302,0.39915221695001635,0.7378864647356137,0.7311073624869526
casthma,HRSN + SVI + Covariates,5,Random (10-fold),54115,6013,0.5160245555992325,0.3944927492521612,0.7477573144932806,0.7299226380855643
casthma,HRSN + SVI + Covariates,6,Random (10-fold),54115,6013,0.5241051137550503,0.39939934549358014,0.708164573629807,0.7342503307763135
casthma,HRSN + SVI + Covariates,7,Random (10-fold),54115,6013,0.516481439509236,0.39884155890410483,0.7282000004899207,0.7322075584064556
casthma,HRSN + SVI + Covariates,8,Random (10-fold),54116,6012,0.530119322349922,0.40429548983472824,0.7298941953302207,0.7320182043800598
casthma,HRSN + SVI + Covariates,9,Random (10-fold),54116,6012,0.5167261579705689,0.3971949886124999,0.736028156925291,0.7313321610128014
casthma,Covariates Only,0,Random (10-fold),54115,6013,0.6802913967727389,0.5198038561546497,0.5264231775154686,0.5520274955923965
casthma,Covariates Only,1,Random (10-fold),54115,6013,0.6622580012057127,0.5053201373922829,0.5563199511729617,0.5487556055195302
casthma,Covariates Only,2,Random (10-fold),54115,6013,0.6670901769681742,0.5114723968044196,0.548909246910193,0.5495808918909717
casthma,Covariates Only,3,Random (10-fold),54115,6013,0.6578467124660983,0.5051613749864073,0.5595955761522879,0.5484191875161708
casthma,Covariates Only,4,Random (10-fold),54115,6013,0.675854522811582,0.5133565504518132,0.5578553408631346,0.5485590483418661
casthma,Covariates Only,5,Random (10-fold),54115,6013,0.6629109974281975,0.5071272351499407,0.5837173676145364,0.5454619141198935
casthma,Covariates Only,6,Random (10-fold),54115,6013,0.6708848384754525,0.5127319384638622,0.5218136547353369,0.5523840563866362
casthma,Covariates Only,7,Random (10-fold),54115,6013,0.6750115180137689,0.5144811065644661,0.5357388100470377,0.5510225061342351
casthma,Covariates Only,8,Random (10-fold),54116,6012,0.6830034171321097,0.5183625645612093,0.5516342788181618,0.5492793933101889
casthma,Covariates Only,9,Random (10-fold),54116,6012,0.6771380339149942,0.5142330298781543,0.5466943555928657,0.549832734015164
obesity,HRSN + Covariates,0,Random (10-fold),54115,6013,0.43528135087173425,0.34317495149253824,0.8077629288610849,0.8087551172177981
obesity,HRSN + Covariates,1,Random (10-fold),54115,6013,0.43473837072751004,0.34734780251281505,0.8059172431433782,0.8089374182293207
obesity,HRSN + Covariates,2,Random (10-fold),54115,6013,0.43346559481020164,0.34318730999990477,0.8126228547503263,0.8082144360166514
obesity,HRSN + Covariates,3,Random (10-fold),54115,6013,0.43770003375430944,0.34832812744490294,0.8093946157871852,0.8085759233206087
obesity,HRSN + Covariates,4,Random (10-fold),54115,6013,0.44044374771906747,0.3483160996407411,0.8074704669147831,0.8087920727032083
obesity,HRSN + Covariates,5,Random (10-fold),54115,6013,0.4346141048098299,0.3458524593622458,0.8161550916439191,0.8078021464830578
obesity,HRSN + Covariates,6,Random (10-fold),54115,6013,0.4393122690715824,0.34898755140488247,0.8032524218211687,0.8092514388326896
obesity,HRSN + Covariates,7,Random (10-fold),54115,6013,0.44268207850766006,0.34897242590465255,0.8044519061600038,0.8091207406744148
obesity,HRSN + Covariates,8,Random (10-fold),54116,6012,0.4345542165110818,0.3463049196737402,0.811181717630089,0.808375930022708
obesity,HRSN + Covariates,9,Random (10-fold),54116,6012,0.4425744730954673,0.35108453827240804,0.8065585402881588,0.8088965401855105
obesity,SVI + Covariates,0,Random (10-fold),54115,6013,0.5281225502178477,0.41377905838423373,0.7170130273523558,0.7237592390486045
obesity,SVI + Covariates,1,Random (10-fold),54115,6013,0.5236333334175188,0.4139336984271559,0.7184305219654583,0.7235771546132393
obesity,SVI + Covariates,2,Random (10-fold),54115,6013,0.5245049037197139,0.4132498707058444,0.7256490556752536,0.722806565987864
obesity,SVI + Covariates,3,Random (10-fold),54115,6013,0.5222687631000695,0.4099378071708067,0.7286248308814098,0.7224834031267812
obesity,SVI + Covariates,4,Random (10-fold),54115,6013,0.5359979248778205,0.4198483103914865,0.7148701566469017,0.7240210074804052
obesity,SVI + Covariates,5,Random (10-fold),54115,6013,0.514661058626003,0.40357041741828453,0.7421978166475938,0.7209152009595885
obesity,SVI + Covariates,6,Random (10-fold),54115,6013,0.5281191620589941,0.4159917556146429,0.7156674489700721,0.7239082477988033
obesity,SVI + Covariates,7,Random (10-fold),54115,6013,0.5334078959820706,0.42052258879440324,0.7160848375858417,0.7238795231389529
obesity,SVI + Covariates,8,Random (10-fold),54116,6012,0.5239207988006269,0.4136024313177894,0.7255347380292922,0.722827095178463
obesity,SVI + Covariates,9,Random (10-fold),54116,6012,0.5281924516379172,0.41381481970386075,0.724474867675555,0.7229450585661252
obesity,HRSN + SVI + Covariates,0,Random (10-fold),54115,6013,0.4285074769390325,0.33692650885394787,0.8136995825051759,0.8144753069006272
obesity,HRSN + SVI + Covariates,1,Random (10-fold),54115,6013,0.42944003446041806,0.3416700053543914,0.810619149043267,0.8147894632247867
obesity,HRSN + SVI + Covariates,2,Random (10-fold),54115,6013,0.42898029201249416,0.3387415341199587,0.816480577179166,0.8141618268045584
obesity,HRSN + SVI + Covariates,3,Random (10-fold),54115,6013,0.43131643430215655,0.34197966882533326,0.8149138095289064,0.8143424129534963
obesity,HRSN + SVI + Covariates,4,Random (10-fold),54115,6013,0.43406520785942126,0.34197152694217886,0.8130065422825488,0.8145550415530001
obesity,HRSN + SVI + Covariates,5,Random (10-fold),54115,6013,0.42677450941257833,0.3379202536719172,0.8227276847868896,0.8134487029479804
obesity,HRSN + SVI + Covariates,6,Random (10-fold),54115,6013,0.4322028414294771,0.34190645734591135,0.8095688605875803,0.8149307016311031
obesity,HRSN + SVI + Covariates,7,Random (10-fold),54115,6013,0.43538471226228637,0.34176511251084013,0.8108457702664258,0.8147887125670169
obesity,HRSN + SVI + Covariates,8,Random (10-fold),54116,6012,0.42848856930931456,0.33900103337457904,0.8164161016260452,0.814173950894438
obesity,HRSN + SVI + Covariates,9,Random (10-fold),54116,6012,0.43446571039346654,0.34268954133444635,0.8135819971925458,0.8144918637634873
obesity,Covariates Only,0,Random (10-fold),54115,6013,0.5784232866597425,0.447127889051263,0.6605400387306921,0.6710399700595256
obesity,Covariates Only,1,Random (10-fold),54115,6013,0.5734089234015987,0.4460447097346552,0.662355328779806,0.6708108717880059
obesity,Covariates Only,2,Random (10-fold),54115,6013,0.5650955789663359,0.43962517722553734,0.6815427262647678,0.668720635215597
obesity,Covariates Only,3,Random (10-fold),54115,6013,0.5697232732825149,0.4418788481317791,0.6770688599179433,0.6692219936577768
obesity,Covariates Only,4,Random (10-fold),54115,6013,0.584371682799418,0.4526017262243587,0.6610818830900758,0.6710107581441603
obesity,Covariates Only,5,Random (10-fold),54115,6013,0.5635326307770673,0.4374816950059378,0.6909120243907618,0.6676172307358648
obesity,Covariates Only,6,Random (10-fold),54115,6013,0.5749735289869852,0.45082698594622267,0.6629778598649685,0.6707773686776239
obesity,Covariates Only,7,Random (10-fold),54115,6013,0.5848653263326354,0.45501441418610283,0.6586645019700936,0.6712741265085905
obesity,Covariates Only,8,Random (10-fold),54116,6012,0.5708976071891276,0.4440574511476481,0.6741088613968107,0.6695512561090025
obesity,Covariates Only,9,Random (10-fold),54116,6012,0.5792006466124593,0.44988712329240427,0.6686897174855404,0.670158657060888
